date;EURUSD;AUDUSD;EURCHF;EURGBP;EURJPY;NZDUSD;USDCAD
40254;36.57952;-117.593555;82.440345;-12.93489;-31.41213;0;31.95581
40255;-46.65835;22.16187;152.87076;-9.7236;-31.49677;0;281.59232
40256;-162.15019;153.22158;45.99624;42.841842;-31.49308;0;95.02329
40259;94.70423;175.81699;18.83108;169.650013;-31.50312;0;-80.12569
40260;-38.23638;-57.90811;110.946124;66.03669;29.02829;0;190.81024
40261;-191.57548;306.83772;-78.046324;-4.01741;-31.51159;0;52.14844
40262;-38.78824;124.983468;7.993157;-61.024678;255.30105;0;145.54311
40263;-83.363213;34.68972;-19.304479;12.666385;-31.48764;0;-79.95297
40266;-15.38359;-187.127871;-6.702413;19.365178;-31.4141;0;-9.4173
40267;72.95806;61.429878;33.120912;268.590405;81.16415;0;-72.10544
40268;192.77465;123.6102;158.00562;-34.72339;118.41083;0;-179.13112
40269;185.35722;-127.781641;110.26533;70.490951;-31.45831;0;-92.8019
40270;2.21223;-20.234547;3.769318;19.598567;-31.38159;0;-123.2426
40273;95.06886;-7.169861;10.054321;-7.4686;-31.44642;0;8.39077
40274;-132.77512;-0.64885;-2.51358;-27.890524;-31.4599;0;6.30549
40275;-38.63143;-34.58046;-31.809811;-24.63504;-31.46479;0;101.12494
40276;66.97131;11.34216;-21.344568;30.132859;-31.48247;0;86.97558
40277;0.67231;-145.334505;-120.69289;88.728907;-31.40489;0;128.0517
40280;33.70613;-32.97059;85.99568;43.482199;165.361046;0;-95.59198
40281;31.11461;44.65538;114.706744;125.195618;74.77042;0;-6.60727
40282;-13.20132;-132.217967;-10.861846;87.663661;-31.38414;0;169.89033
40283;-137.53962;2.56844;20.501806;-35.19001;-31.44809;0;322.14765
40284;-69.33333;-172.52189;20.520409;71.239383;71.81789;0;76.2772
40287;48.55955;207.4347;-17.156965;125.523013;-31.49261;0;-102.51889
40288;-18.92604;-84.396341;-38.021755;88.303747;-31.41133;0;167.56757
40289;-81.0085;170.6492;6.27571;-25.44471;-31.46685;0;57.33268
40290;134.85166;54.40884;-21.347546;17.62612;-31.47595;0;14.37269
40291;160.72435;232.48786;-69.368027;-18.09535;152.81857;0;89.28393
40294;147.61672;-48.3611;7.941926;65.41254;-31.39874;0;332.36324
40295;1.34696;-335.70702;43.529215;-0.692105;-31.46662;0;118.87469
40296;113.62004;21.54422;-8.793233;-148.842337;-31.49677;0;-96.67986
40297;16.57747;-87.55964;-23.422469;47.672785;-31.48049;0;404.05632
40298;-22.55809;210.11219;49.828323;14.23562;120.82943;0;159.751366
40301;-59.54997;12.30703;1.675135;-17.967796;136.57129;0;327.25144
40302;-311.09066;-335.6648;-4.606944;6.24133;-31.4726;0;-152.094948
40303;-244.87896;-202.8057;1.675486;-35.06229;-31.49189;0;165.94174
40304;111.64274;35.96803;6.07495;94.56598;261.31512;0;113.57151
40305;170.77978;145.43077;43.15874;-80.367659;266.85759;0;-68.48914
40308;27.30807;-70.12746;-120.71591;467.059179;6.63941;0;-150.35239
40309;86.6426;-34.1556;3.399;-3.14528;93.71817;0;-71.21836
40310;148.3231;5.38672;-120.82707;-37.20458;200.42391;0;97.81035
40311;36.74873;93.41637;121.651722;-109.599307;-31.48907;0;-445.01634
40312;-345.7267;-335.73873;40.267881;121.945522;-31.57428;0;139.58347
40315;184.20968;-51.014;-15.411839;10.5421;-31.62088;0;-15.1633
40316;-21.06249;57.58552;25.278131;-98.622089;-31.53778;0;-118.377198
40317;90.59597;-335.64161;-120.70289;157.68817;-31.6339;0;-444.94509
40318;55.18265;-82.84794;171.06653;-52.752134;-31.55714;0;24.22126
40319;-24.59741;51.97039;-120.72226;-0.68845;-31.55882;0;51.00981
40322;-184.16177;1.08229;21.46027;-77.40586;-31.62991;0;190.178772
40323;26.36933;461.25864;24.43683;-16.45946;-31.6668;0;-94.4904
40324;-19.52489;-61.78822;122.48346;66.040608;-31.59366;0;-81.68493
40325;124.76555;-23.31839;34.92187;-37.09505;-31.58738;0;-26.32834
40326;12.39579;-66.80731;58.624229;-60.747333;-31.56459;0;-95.20168
40329;14.1544;-82.41563;55.55673;34.664906;-31.63618;0;166.50007
40330;168.89394;-335.8506;33.42501;-17.43297;-31.64655;0;-24.83704
40331;80.29376;309.30039;22.49767;142.41531;-31.64078;0;134.80557
40332;17.80966;-78.24064;214.99872;-50.93135;-31.55337;0;112.51475
40333;-404.79161;524.86022;27.29211;-32.10176;-31.62637;0;112.08323
40336;17.06827;-51.1826;54.08589;79.241991;-31.68195;0;59.18619
40337;24.57536;163.45271;153.71032;-145.560759;-31.66978;0;-39.28691
40338;198.87024;-7.98336;16.98828;21.052122;-31.67787;0;-64.82232
40339;18.20797;-82.21137;-120.85944;-76.865437;-31.67472;0;-99.89418
40340;-8.42182;-76.13764;4.11698;15.67531;-31.59498;0;-100.00097
40343;-18.22451;-88.10983;60.41861;17.334361;-31.58115;0;161.81544
40344;232.60744;505.31423;-120.86232;54.63558;227.73252;0;80.56983
40345;121.55038;-9.36557;-121.74816;107.708248;244.03717;0;-87.51817
40346;220.40618;32.39101;4.10808;24.407169;-31.63963;0;-54.6331
40347;1.4545;-50.75558;117.65392;-43.82079;-31.6339;0;222.04863
40350;136.95316;259.316699;65.297417;10.063255;-31.56163;0;-91.73772
40351;-10.23974;-176.12659;191.665072;165.418603;-31.64294;0;-217.294986
40352;-61.67904;-32.45184;18.32809;-204.9848;-31.65383;0;80.89202
40353;88.1929;154.83514;59.19077;101.667642;-31.65882;0;-45.88612
40354;-8.50581;393.68999;107.66981;79.502079;-31.66118;0;-99.65233
40357;-6.55144;-58.32571;324.03422;116.537588;-31.66221;0;-445.05995
40358;-74.21971;-335.65059;37.89474;-14.42432;-31.68986;0;405.33684
40359;4.90557;16.14715;19.94681;-206.082237;-31.69231;0;135.38264
40360;563.41875;18.29421;135.59014;-117.415403;-31.6983;0;1.69831
40361;-139.187832;-56.6706;-120.88514;-170.90716;-31.6062;0;188.20436
40364;-38.7931;235.302532;2.92382;-80.43284;-31.66443;0;-171.11995
40365;-161.902953;-328.66707;131.41441;-22.430718;-31.66443;0;3.69336
40366;66.14848;588.7656;138.91186;75.097482;-31.67097;0;-81.06554
40367;-21.81439;-75.35107;2.92492;-162.080754;-31.58086;0;0
40368;29.04208;30.80785;4.043369;45.942906;189.80894;0;118.02141
40371;-7.6257;95.33608;-120.7807;178.789402;-31.64222;0;-99.58482
40372;358.38514;323.21855;1.79907;136.049525;-31.65004;0;32.84088
40373;-21.71655;-29.58949;96.66833;42.409431;-31.56262;0;-94.18787
40374;284.20316;3.41756;16.32781;-108.292893;-31.63704;0;-356.181011
40375;-49.236677;-75.16904;-120.88278;-214.102807;112.40533;0;125.54689
40378;175.53068;109.62997;-120.85994;-184.578393;281.88277;0;131.2605
40379;29.11186;155.26637;294.34364;98.381541;310.96066;0;217.10903
40380;-164.42848;-92.86667;213.43909;-150.53508;-31.63633;0;202.67738
40381;177.06143;547.04301;69.99888;-71.807754;276.71602;0;1.73497
40382;14.67425;-83.76145;26.31931;189.378542;-31.63719;0;-47.04743
40385;37.3495;-46.39055;45.23223;-76.26814;113.9591;0;126.87072
40386;37.64231;-81.25587;-120.78598;81.777098;-31.62271;0;184.41083
40387;26.75812;-81.37189;89.57566;-6.11401;-31.54189;0;-93.7591
40388;-119.72294;-83.25008;247.97032;-122.47529;-31.61431;0;-50.55298
40389;99.1192;38.33972;161.22603;10.050011;-31.62256;0;-126.66145
40392;-20.6501;-112.472868;-120.74419;-167.79661;-31.62313;0;-54.86284
40393;-7.282;140.72775;-120.92198;-69.40428;-31.61375;0;-24.64596
40394;46.13392;-28.55361;22.00452;2.896032;-31.62623;0;34.83223
40395;147.40673;45.24096;88.36076;-69.34579;73.51256;0;125.19838
40396;-14.08856;-31.70384;46.24503;-76.4221;-31.61752;0;54.948267
40399;7.4505;58.263868;57.21247;60.684872;-31.551;0;-35.460993
40400;-101.1056;15.78601;37.01058;-33.084798;-31.62595;0;286.56202
40401;-370.72111;-187.62519;-121.85073;110.69844;-31.65018;0;94.368574
40402;-114.89064;-50.91559;255.19639;-37.94328;-31.6631;0;81.72498
40403;80.08592;120.21371;24.42635;86.933229;-31.59263;0;183.29822
40406;50.95442;102.97559;5.16641;-19.010017;-31.66829;0;-250.43579
40407;-100.674269;-90.74491;11.22586;-135.482931;75.3161;0;-74.07551
40408;107.80395;-85.85268;5.15321;126.711331;-31.67367;0;-100.53776
40409;126.60786;-188.82294;129.34428;17.492286;-31.66918;0;-235.188647
40410;-260.21251;96.83927;-3.17825;189.808482;-31.67848;0;-40.77335
40413;-114.1639;-58.74783;28.12822;28.67999;-31.69108;0;-85.478149
40414;97.22978;-112.68243;102.03303;72.543416;-31.70934;0;81.35593
40415;-0.47389;-79.459;13.3221;94.549364;-31.71751;0;-70.30694
40416;-24.04677;-64.77587;102.98693;21.29222;-31.641;0;-22.70964
40417;93.69115;413.2636;25.57348;-73.801637;-31.70637;0;299.40572
40420;-116.43133;191.027107;255.727716;35.936049;-31.69553;0;-135.632011
40421;172.57797;16.18887;53.9956;-229.45106;123.65202;0;-96.06756
40422;-4.71735;-50.542;9.98089;-170.577748;-31.71184;0;-78.38425
40423;38.21596;-59.39287;-88.166054;-130.150284;-31.70124;0;-41.92214
40424;-23.85184;274.30442;-120.85842;-25.970278;-31.69846;0;-70.15171
40427;61.23542;-10.468692;47.02015;-133.171046;-31.68665;0;121.77919
40428;-179.5476;-112.63585;-0.46443;-15.13332;-31.70871;0;-21.22209
40429;53.64285;-27.81262;54.61492;-168.7774;-31.72592;0;-99.53666
40430;93.56661;-75.96252;-120.82037;-120.549006;-31.72832;0;54.50329
40431;56.14532;-120.43772;-120.86617;13.832937;105.91202;0;-143.70558
40434;-23.86114;-125.692054;18.02329;-112.537873;-31.64193;0;-58.98958
40435;39.22728;295.66695;22.29137;107.204528;-31.71075;0;81.277044
40436;-3.46407;37.72781;-90.07215;150.140083;-31.60042;0;-12.27831
40437;-165.669792;37.79628;-121.01311;179.97495;224.74522;0;215.81896
40438;82.45534;242.969485;-120.80778;49.585589;-31.56771;0;138.06591
40441;3.66373;-27.58489;109.99188;-68.758058;-31.63647;0;-56.00933
40442;-14.90541;-328.25507;-120.96224;-192.489819;-31.64568;0;-14.39441
40443;71.79302;-1.56863;97.61635;-253.061034;-31.56219;0;85.96488
40444;49.99365;178.41166;239.8538;157.87248;-31.62116;0;-234.59438
40445;351.36941;312.10257;-3.66787;-46.488695;-31.62708;0;127.84588
40448;17.37684;-83.9235;1.35671;2.819814;-31.61836;0;105.69019
40449;115.02623;321.86047;90.4066;-13.09194;-31.62736;0;-42.99293
40450;30.44073;-74.6591;-120.93959;-91.234098;-31.61487;0;-114.33016
40451;111.73021;-71.72152;-120.95505;-9.44111;113.03812;0;-309.4421
40452;-205.628966;-191.813491;-120.90196;6.22464;180.13615;0;102.17264
40455;54.60502;-53.3168;283.28654;242.299415;-31.6016;0;178.12454
40456;164.61264;450.41705;9.01646;-66.289187;-31.60202;0;-62.85827
40457;-1.08346;-114.23658;110.77241;-162.028561;-31.59751;0;279.28901
40458;-20.59555;182.7405;55.54643;30.105369;-31.59005;0;19.44455
40459;-20.66798;206.30896;66.06946;146.890587;-31.60147;0;97.07014
40462;56.18985;-12.17162;53.354456;71.36975;-31.60531;0;132.90876
40463;92.59393;191.1332;-120.76034;-4.13603;-31.62214;0;-126.03285
40464;24.95804;-170.29959;-120.85043;-44.927503;-31.54367;0;202.22708
40465;-11.48985;20.46508;75.06442;23.215586;-31.60572;0;-16.15348
40466;7.45395;-42.12638;6.24898;19.810547;-31.60614;0;114.790635
40469;220.47469;219.78464;11.46815;26.08159;-31.63006;0;-445.14858
40470;-191.60029;-69.86464;-120.91998;-123.378246;-31.62242;0;-261.81391
40471;115.12362;-328.2329;-120.90455;56.67592;267.39765;0;-101.27775
40472;-9.03083;-70.67281;-120.84704;-125.644548;101.25578;0;-3.50946
40473;-17.67114;76.5775;-120.87134;-24.37318;-31.62651;0;-67.01766
40476;55.09995;-32.19433;80.6719;22.874571;-31.61696;0;72.21983
40477;-199.53831;-192.60463;-120.93488;-12.56296;-31.62977;0;-44.326931
40478;-50.54099;-16.06426;-120.86779;63.87509;-31.62864;0;-84.16834
40479;46.89739;-45.10263;24.84481;143.870035;-31.63062;0;-70.28516
40480;75.02156;128.03757;3.29056;51.027444;-31.64178;0;-72.06994
40483;20.40889;-44.49736;19.60927;162.008724;-31.63319;0;-96.42092
40484;-229.121842;-55.44179;80.66274;-288.415428;261.67564;0;-31.87211
40485;-1.49682;-71.46088;23.637213;119.859475;212.70621;0;-147.30539
40486;-106.129582;-328.30768;119.37356;16.437981;-31.5401;0;5.38224
40487;-258.49566;112.94578;6.83557;279.288414;-31.60311;0;-20.07691
40490;-64.99749;74.14731;-121.91757;-70.22016;-31.61948;0;197.47504
40491;196.0925;57.28986;0.2246;-29.32347;-31.64121;0;-103.72117
40492;-105.27849;47.1173;9.18877;191.961888;-31.56572;0;119.031
40493;84.08255;-5.67396;58.51902;-37.00788;-31.62186;0;186.65394
40494;249.72095;76.25857;32.99733;240.96103;305.69084;0;165.30156
40497;-119.4622;70.34605;114.89619;77.184535;-31.56022;0;348.52284
40498;-256.32278;-335.37307;-83.077748;-85.429856;-31.6268;0;116.95334
40499;101.55961;131.28834;24.15171;31.094674;-31.63319;0;58.15547
40500;-14.1245;-82.564352;-120.7982;16.895063;-31.56065;0;56.2465
40501;-3.06717;107.43961;27.18292;-95.40289;-31.61056;0;87.87104
40504;-21.1795;226.66193;227.13648;37.902716;-31.54079;0;-76.39142
40505;-414.90553;-259.79636;21.45124;-37.02964;-31.61766;0;-28.58967
40506;-81.2327;107.71387;89.20842;-3.18949;-31.65004;0;-58.63386
40507;93.75701;-11.31302;-120.92786;-71.612583;-31.64989;0;-180.014119
40508;-27.63516;-131.31418;17.60722;-85.77302;-31.65164;0;110.47127
40511;65.10829;300.88422;376.794805;248.333768;-31.64713;0;-24.13895
40512;-189.15395;71.23368;-121.92405;192.573856;-31.66562;0;-85.99195
40513;-17.00967;-51.90795;-120.85075;-132.711792;313.30988;0;-79.21673
40514;37.20131;-17.65489;148.33806;-29.194655;2.84503;0;22.41996
40515;-20.87872;-73.37954;11.66434;-124.276232;-31.66147;0;-19.12579
40518;76.51913;58.56945;0.23053;70.186218;-31.6597;0;195.21361
40519;-22.25736;237.190301;-120.88097;-46.752143;112.70598;0;113.98018
40520;31.30435;-75.24801;4.1347;-158.34727;-31.6572;0;-9.52192
40521;13.08349;34.38238;144.36825;88.727758;-31.64699;0;-6.54048
40522;55.73008;-63.73293;89.668135;67.414119;-31.65325;0;-51.20572
40525;405.32058;-328.14852;26.10162;-288.618753;-31.65208;0;15.79967
40526;-22.05899;-63.694268;272.23569;-110.140971;74.542822;0;-79.70546
40527;100.72697;-225.89811;11.94911;-14.90771;-31.64525;0;20.28438
40528;-4.98753;-80.0291;-0.46743;84.225924;-31.64728;0;212.71973
40529;-0.90162;83.54853;6.58452;-42.91141;-31.64409;0;148.47248
40532;-103.35366;-60.49607;153.02738;-29.77386;-31.6631;0;52.48673
40533;58.83158;-47.18635;242.03154;-96.020334;-31.66354;0;-64.25505
40534;-96.75201;-111.530851;6.22218;-64.20357;-31.67127;0;-0.59289
40535;38.86899;-48.40059;32.67293;126.677833;-31.68165;0;-99.0749
40536;12.79669;-24.489308;-120.88173;-28.950713;-31.68453;0;17.28076
40539;-7.98024;10.75226;-121.0604;-25.315862;-31.6862;0;-192.6578
40540;-3.85963;-45.178932;53.11758;87.15822;-31.68589;0;71.36432
40541;111.00159;-37.55285;-120.87605;6.326;-31.70217;0;2.40072
40542;-79.612792;45.2141;58.58857;-300.201992;172.32954;0;-121.12082
40543;44.51372;-32.95022;29.00774;16.720466;-31.68894;0;-76.97125
40546;122.901;-89.1206;43.5959;211.79749;307.53714;0;133.03969
40547;0.22467;-58.87334;-121.01193;163.613481;-31.60784;0;-41.7865
40548;-196.16172;-96.61932;32.34912;26.45285;-31.68818;0;11.46074
40549;-200.82911;-103.24009;-1.6541;45.36862;-31.68437;0;190.294
40550;-146.70381;-5.74348;16.28612;-162.04589;-31.69307;0;-51.01476
40553;108.49239;113.86685;39.97496;105.62999;-31.712;0;-88.51167
40554;-12.52571;105.74294;-120.92551;-11.545122;-31.70777;0;-21.88893
40555;-20.05733;-40.53482;144.59894;-33.168293;-31.70016;0;-9.73433
40556;-9.13659;-54.17335;-121.01107;-175.940495;393.37137;0;69.138398
40557;60.14723;184.64333;78.67662;127.535268;-31.59821;0;-79.63526
40560;1.80519;141.3328;35.01074;-101.28098;-31.66606;0;244.18253
40561;-31.878592;-79.83513;42.14404;-22.219037;139.70505;0;-13.65057
40562;51.25919;16.7008;42.53275;-103.752132;-31.65926;0;32.496841
40563;140.80747;-179.82989;49.74505;-7.833642;248.88769;0;-84.21116
40564;-21.73945;60.02425;42.20253;55.960898;-31.57842;0;-41.37098
40567;24.53057;-60.48997;111.507;-53.463396;-31.63205;0;158.78107
40568;70.42254;128.41819;158.3365;-226.6985;-31.63119;0;-66.92122
40569;-19.7354;18.96886;-120.92477;145.489141;127.12766;0;-33.19519
40570;106.26977;-3.6294;1.85713;-36.36025;-31.55854;0;122.31438
40571;9.41764;-74.63964;27.80352;79.422215;-31.62256;0;-43.28744
40574;174.04059;-0.60276;153.61698;33.52814;-31.64308;0;-65.44358
40575;47.0168;-57.85633;-121.02466;-78.02249;-31.63418;0;-18.82401
40576;0.65068;88.644747;-0.23186;108.435432;-31.62963;0;114.44142
40577;25.6518;43.28748;9.91187;226.637617;-31.63077;0;-64.36595
40578;-95.44149;-20.6044;-120.91544;91.50018;-31.65208;0;53.93395
40581;-93.48693;31.97158;103.6861;-0.71335;-31.63991;0;174.35897
40582;24.90322;70.94994;-120.87693;-177.485504;-31.64106;0;-24.75845
40583;103.70154;-15.42112;1.826317;-120.433844;132.34122;0;-3.61555
40584;99.67216;-72.28916;25.82916;62.933107;-31.62538;0;-73.02354
40585;-102.50721;104.21242;15.05085;12.77986;-31.62299;0;81.35182
40588;129.75066;60.07831;200.11156;67.061425;-31.63119;0;72.15036
40589;98.1103;-178.52835;16.7435;146.198132;147.91906;0;-79.82127
40590;-19.69767;-66.57869;-120.96405;138.37375;-31.61976;0;17.66856
40591;16.59843;-44.4471;-3.92776;27.813436;-31.6213;0;75.46404
40592;3.31089;-6.51775;-120.978;24.29439;-31.62256;0;-95.25748
40595;-13.58934;76.677696;-65.307005;9.972457;-31.61528;0;-57.61434
40596;260.75505;-93.75939;-4.44677;221.14418;-31.62864;0;118.96473
40597;-10.93055;78.77632;52.12026;24.104358;-31.61892;0;-177.60146
40598;143.3343;-328.33401;130.68209;-57.148233;80.80359;0;-97.21441
40599;10.42481;6.81502;-120.83486;69.528982;-31.62468;0;-59.1133
40602;121.1288;-15.93171;-121.00455;73.160437;126.35355;0;104.03201
40603;-21.05842;82.303715;-0.46666;-29.04025;-31.5556;0;98.125939
40604;196.43759;161.77918;9.61666;-28.974582;-31.62524;0;-46.90875
40605;32.05267;-63.0314;3.50918;-217.985561;-31.61766;0;-91.86041
40606;-19.75917;29.00266;24.46643;-70.537294;-31.53451;0;20.97471
40609;-4.29369;35.003757;88.62663;-77.305228;-31.59914;0;-46.95222
40610;-91.0202;75.83643;126.30702;48.104855;-31.59764;0;-74.96902
40611;-6.90647;-42.173207;92.83195;41.248165;-31.59587;0;183.92454
40612;-24.31611;-141.69919;30.92664;-98.518726;-31.60531;0;34.12829
40613;142.23952;466.40394;31.68341;20.20859;-31.60669;0;45.60863
40616;28.22688;5.35544;4.16885;99.835918;50.69742;0;-445.05909
40617;119.78533;-335.49685;25.23758;-69.797977;-31.6192;0;293.66992
40618;4.2983;15.39871;78.75984;26.985884;-31.62538;0;-105.56203
40619;-113.925135;-70.0713;84.40152;26.951694;-31.66103;0;93.77854
40620;-246.078694;-27.20129;29.03751;-62.491416;-31.53792;0;-104.96164
40623;13.34303;-63.23828;6.54501;47.530482;-31.59832;0;118.70283
40624;-12.64134;-45.143151;36.84071;189.702522;-31.59329;0;11.615822
40625;-85.39262;135.62333;34.77171;162.29627;62.09245;0;-172.88761
40626;217.56614;-247.399659;-0.93528;-227.147955;247.86474;0;149.35727
40627;21.38034;-24.00187;-86.136367;9.559359;-31.59969;0;-102.48752
40630;91.08321;-74.83475;84.28988;-4.099201;-31.59996;0;-6.7727
40631;-0.42498;110.16126;-120.88479;-10.893988;224.34738;0;-43.85875
40632;133.36165;-70.90687;17.55007;4.44115;-31.51119;0;-34.65704
40633;-53.272451;-68.6711;63.16666;-173.791043;64.80909;0;-143.74611
40634;107.22578;-62.87607;-120.91131;23.149724;-31.49023;0;166.87345
40637;-20.02741;60.207252;18.98633;-27.931692;-31.53761;0;-104.15911
40638;77.62621;-23.82105;14.44788;274.534988;-31.53824;0;-31.87168
40639;-19.93913;-53.08509;210.15762;-164.613738;42.01594;0;-103.92321
40640;5.87536;29.57589;13.96595;36.993903;-31.51001;0;52.65907
40641;-60.739693;-69.67815;-120.86403;-44.968318;-31.43994;0;37.01767
40644;-18.45975;196.773825;41.36418;125.209817;-31.50252;0;-122.128526
40645;204.6396;32.43554;-3.9154;-229.908306;203.74751;0;55.48628
40646;10.96423;-58.22804;159.37978;56.60886;-31.44512;0;36.16035
40647;189.77981;62.26081;152.61543;-160.39873;-31.51992;0;-54.34783
40648;18.25575;-74.53628;89.79946;104.712042;-31.52734;0;160.62016
40651;-278.5308;18.77952;19.8297;129.021982;-31.54394;0;-108.93428
40652;150.48205;144.92202;-120.9385;-26.37137;-31.56429;0;-6.9255
40653;-157.729142;-242.107628;-0.46425;-183.393111;-31.47623;0;181.85632
40654;-6.56805;-34.82703;241.02113;265.61362;-31.53409;0;59.10091
40655;14.61517;-0.558545;42.54594;64.023975;-31.53963;0;71.66056
40658;24.72867;5.03816;127.985551;-41.392414;-31.5361;0;-99.13911
40659;106.73819;213.7093;72.49201;-145.844118;-31.54356;0;56.0277
40660;-19.01672;8.59845;-121.01466;175.589252;-31.53296;0;71.93942
40661;-13.9423;-12.36773;-16.693459;16.226815;-31.5193;0;-110.74548
40662;21.85173;-148.341422;163.25232;-37.663095;-31.5193;0;97.19154
40665;119.66502;-14.258034;50.973484;43.20432;-31.52511;0;73.59832
40666;68.28743;-54.95062;6.55779;-194.492715;-31.53196;0;159.01503
40667;153.59839;-335.4704;67.22347;-77.177264;76.76331;0;159.05295
40668;78.04076;-335.48314;29.66241;204.182152;-31.53874;0;49.07848
40669;-358.75;23.27821;-120.89538;-10.13491;-31.56665;0;29.84827
40672;-184.90566;49.15103;37.12871;16.37108;-31.58279;0;-102.12899
40673;72.73741;-69.25067;-120.92149;52.4182;101.86185;0;-110.23391
40674;26.06792;-65.32705;25.59403;292.205555;-31.58052;0;43.021033
40675;69.13997;179.51604;64.37768;32.03399;-31.59492;0;223.68896
40676;-19.98948;331.36296;-120.84354;-38.307187;-31.60078;0;128.93276
40679;195.91837;24.93624;100.9892;-30.64633;-31.60655;0;-21.54244
40680;14.3956;-17.54684;4.30306;-8.58369;-31.5299;0;-7.41214
40681;-17.25081;45.54928;20.54729;-164.016243;-31.58883;0;-97.57816
40682;78.59968;-33.48371;-120.8488;50.390412;-31.51304;0;178.28501
40683;-11.94076;-46.10022;290.63251;204.602997;-31.57006;0;23.95038
40686;25.21727;-117.64706;-6.06565;-21.45576;-31.60449;0;-6.76299
40687;-20.45658;-65.23589;-3.14306;30.271064;210.13287;0;105.30409
40688;186.75553;193.14405;-121.93932;17.60786;114.01302;0;17.78414
40689;-11.64884;-50.08158;255.29515;58.096643;-31.52062;0;33.15256
40690;88.3024;2.24673;-5.89208;-20.79194;-31.59451;0;36.23708
40693;-13.44594;-0.561682;24.17127;-17.99474;41.02475;0;-93.55638
40694;-19.60321;62.65981;-7.824471;-162.084201;-31.50449;0;223.9311
40695;-13.51024;-19.25778;485.98331;-123.504526;-31.56534;0;76.251384
40696;151.16279;-24.50543;79.65802;-102.590814;-31.57906;0;75.87965
40697;7.87282;120.75387;157.697;-81.791758;-31.57309;0;14.68638
40700;34.43752;148.048452;-1.71741;6.06047;70.44564;0;-65.20402
40701;-13.31194;47.07201;-120.87697;69.93007;-31.56403;0;15.65329
40702;16.98418;-150.36744;76.71757;-20.818876;-31.56743;0;-207.17295
40703;31.42609;115.18916;-120.91357;-28.35666;-31.5694;0;-93.21947
40704;-250.85217;-33.05178;17.46632;2.700817;-31.58333;0;33.17633
40707;12.11784;-49.33651;59.48938;-120;-31.59194;0;-96.35578
40708;-19.53396;-65.88209;-121.04743;-48.385998;-31.52223;0;282.14512
40709;-367.92453;333.47524;154.23719;23.212945;-31.58762;0;-98.278598
40710;46.18318;-17.65041;-7.48179;52.39427;-31.6089;0;-19.54437
40711;45.79376;-6.82697;84.37906;-146.785666;-31.60876;0;-93.00618
40714;192.56048;132.86647;26.88975;-10.891516;-31.6132;0;-67.43787
40715;-17.12233;-48.71969;-4.95336;-98.735376;-31.53328;0;-15.14012
40716;-1.45735;15.84696;5.19292;-212.265735;-31.58964;0;148.18224
40717;-239.39095;-71.82215;-122.01946;117.684192;-31.59805;0;218.23708
40718;47.06064;-60.32896;-120.92121;70.221242;-31.60311;0;93.643587
40721;132.66671;33.92104;34.94556;113.91978;-31.60738;0;-95.12195
40722;-19.96987;-276.655092;-121.02241;-27.482349;-31.59411;0;-71.30417
40723;-19.59095;-62.81715;-121.0464;-7.342144;-31.51357;0;-112.63223
40724;6.83103;-18.71212;-120.97073;-73.719865;-31.57706;0;-35.59978
40725;32.64418;31.64173;-121.00906;-13.937745;-31.56809;0;21.23673
40728;23.9399;24.598871;-2.920134;12.63578;-31.56691;0;33.64137
40729;-19.07526;10.66517;138.04997;166.125517;-31.56429;0;65.60741
40730;-193.00816;70.44032;-121.92598;150.164242;-31.57587;0;-106.65281
40731;5.85611;-17.29396;61.21684;123.583934;-31.58333;0;106.97022
40732;203.17928;108.38796;144.74044;200.936359;-31.57494;0;-124.455636
40735;-256.70962;-172.57261;-1.01114;-33.86693;-31.60545;0;115.45962
40736;114.3327;41.91447;-121.98162;6.14474;-31.64873;0;-90.35674
40737;-20.53974;-73.38263;5.92188;-75.645715;-31.65091;0;-107.89562
40738;-8.87249;-72.7959;37.76904;-82.320392;-31.57354;0;-82.67396
40739;12.29943;-62.54696;-8.31442;55.71697;-31.63948;0;-3.754615
40742;48.63135;-0.56604;15.22709;25.77999;-31.65617;0;-212.05428
40743;-106.339411;-243.934279;-120.99888;6.148801;77.23941;0;-63.96453
40744;27.08574;-61.06572;20.8121;-17.714792;-31.63934;0;-18.0962
40745;30.1059;13.42132;0.25652;-10.20871;-31.57012;0;141.65261
40746;-19.56106;-39.258331;-121.15093;50.316176;-31.55896;0;137.17436
40749;26.71862;90.73306;-122.09348;63.90211;-31.63304;0;-10.18244
40750;-10.74513;-68.47439;28.40665;189.748589;25.978157;0;182.73791
40751;27.94742;97.483934;11.89717;19.718501;-31.62963;0;-91.03886
40752;-98.96561;141.475938;155.30743;-28.68591;-31.64496;0;125.09167
40753;160.9173;89.5767;172.17891;-45.219933;-31.65735;0;148.43873
40756;-17.47646;-32.5409;54.66396;-116.614762;662.8774;0;47.94485
40757;128.64693;-242.22222;-122.19571;-4.13034;-31.67622;0;95.76066
40758;-20.04431;-57.10127;-12.1181;-76.156063;-31.67547;0;-445.14568
40759;152.16034;-335.47777;96.80734;151.065738;-31.55128;0;125.02298
40760;102.50062;61.96924;239.53638;116.02477;115.86356;0;233.12759
40763;-19.62094;-64.18137;144.83974;179.028133;-31.64395;0;119.94534
40764;-19.95728;-335.4391;-121.05598;-37.45318;-31.66325;0;-8.25309
40765;-19.64007;22.0175;-121.23545;74.367197;-31.66784;0;123.34979
